Timestamp,Voltage (V),Current (A),Power Consumption (kW),Reactive Power (kVAR),Power Factor,Solar Power (kW),Wind Power (kW),Grid Supply (kW),Voltage Fluctuation (%),Overload Condition,Transformer Fault,Temperature (°C),Humidity (%),Electricity Price (USD/kWh),Predicted Load (kW)
2025-01-01 04:15:00,239.63137618505743,23.16060146900632,5.550006803291646,0.7265459635994026,0.9933325338034656,44.820923244360166,25.449091061381168,0.0,-4.806913043127632,0,0,23.556326479541266,28.88113890372134,0.4859818633777548,5.292467258377091
2025-01-01 04:30:00,224.64184743602243,32.800394017349845,7.368341108686926,1.7755597264679357,0.9982000936506656,10.359184597099036,13.512854739214466,0.0,3.0719336789000344,0,0,11.809963638454132,30.082481564912896,0.3805186171694039,7.542794156632186
2025-01-01 04:45:00,225.85571495509575,48.26869955477921,10.901761647897372,2.688457034703625,0.9250718268485222,31.255517458946382,5.8278025862585565,0.0,-4.22954888936709,0,1,27.292283579846316,23.40673082043172,0.361036580694594,11.104086919931849
2025-01-01 05:00:00,232.6771297815144,41.36639513464554,9.625014089337329,3.68406078287805,0.8137115118262934,25.842030989688546,4.887082739121799,0.0,0.5890074738333304,0,0,28.398988395402437,73.562084604702,0.4579065800550782,9.834841409896754
2025-01-01 05:15:00,226.99521185551632,25.119260056450518,5.701951758167793,0.7208369584955627,0.8656977788236045,40.54052017857719,3.1603386925117083,0.0,-0.676679138511008,0,0,24.187689390171137,61.612541682468425,0.3545093822333237,5.796253838306792
2025-01-01 05:30:00,233.499766785096,32.343507171936125,7.552201381659165,1.3122570242560188,0.959793363853822,39.37384174823769,27.47710754202201,0.0,-2.2290501051795832,0,0,38.17286626088451,68.41524430688091,0.3161287399062636,7.176359290107328
2025-01-01 05:45:00,226.44554910667105,22.610922188397765,5.120142690759945,1.7672878101376477,0.9073488874208764,17.560063935846703,9.95654639768664,0.0,3.3124791095582733,0,0,26.85714671102312,58.75351849919559,0.2080803964370705,5.200717601366939
2025-01-01 06:00:00,226.06024521698723,28.41072045318117,6.42253443243741,1.151588177076297,0.9123269421165364,20.41480570874461,8.028304019478561,0.0,-4.356286225271003,0,1,14.512393974069514,31.113360760984143,0.445635172633807,6.330782212082843
2025-01-01 06:15:00,229.86220646959725,38.0138345895427,8.73794389512258,3.3015199359419856,0.9912339420247034,11.570690156433985,17.7714506978352,0.0,-2.9484833151108134,0,0,26.436285534023977,53.727501365154055,0.3974473996069085,8.607959083271076
2025-01-01 06:30:00,223.9153474651993,42.70609139398498,9.562549293364704,1.9533562482651197,0.8170907785744858,24.34537674865684,28.57299439986149,0.0,2.1176741459875625,0,0,35.262490608398195,28.7769728932073,0.2812010800240279,9.131538231046129
2025-01-01 06:45:00,231.98183182333744,7.754786369105698,1.7989695473037874,0.6288744551225757,0.9843075594720252,26.639213124321557,6.401343369299691,0.0,-0.5813419251724401,0,0,35.203352750343456,73.54540978247195,0.2667246909853792,1.7285401442515536
2025-01-01 07:00:00,234.3864925993488,12.4121783470542,2.909246948283617,0.8642435493447738,0.9758176825251772,36.67563348936732,24.174992428479296,0.0,-0.8909011024738493,0,0,24.410035280731925,55.25569456156822,0.1149517567820614,2.952401783343359
2025-01-01 07:15:00,232.7649831999622,31.116537775370013,7.24284039252499,1.305994991210652,0.862489219421759,7.79538154195007,28.987721048442637,0.0,-4.429789000430306,0,0,20.489563118051517,43.72555878062971,0.1469106997899978,7.469594268388397
2025-01-01 07:30:00,233.21640435689127,36.65858899571757,8.549384314378354,2.166029638160358,0.8681758223233911,21.10869648468549,25.54726708039914,0.0,-2.730509632531335,1,0,38.99293810164548,60.26557764601276,0.4404901884643512,8.628898743481741
2025-01-01 07:45:00,220.3757239001733,34.736683094452275,7.655121682830833,1.638439663473859,0.8343170198860129,12.713208321252766,25.46510685666454,0.0,0.6532883379333887,1,0,27.539283807270383,27.68570321217392,0.3145620682982938,7.918220292020544
2025-01-01 08:00:00,227.69176127070472,16.228899732857364,3.695186763659963,1.380090579721214,0.8149140713869617,43.00815193783741,26.160602911872385,0.0,-2.919279708627769,0,0,27.79178483209615,53.74247421552805,0.3941989541957227,3.5420303572903777
2025-01-01 08:15:00,228.86467417178145,34.45011353356725,7.884414009040746,3.022575262661916,0.8813514466015822,17.810670083804762,15.97787097822792,0.0,3.014280158519103,0,0,30.175503098725283,64.703869318008,0.2908117029817141,7.609343747509497
2025-01-01 08:30:00,237.272263358978,25.78603579659256,6.1183110765131445,2.442214962111916,0.852662440746574,36.72141711825325,9.874593750085555,0.0,-0.944231439055816,0,0,15.102620272874743,69.48659537612053,0.1099706586059482,6.225196897916023
2025-01-01 08:45:00,227.0934630583002,16.021207759492285,3.6383115524796135,1.3214787404918522,0.8956996472481257,26.62287507459306,1.114480878456412,0.0,4.819766327555577,0,0,13.765352177941027,61.43519371953367,0.193061051903823,3.7427364108202457
2025-01-01 09:00:00,218.4913275360492,44.80949432898793,9.79048590215964,3.692014567560324,0.98033130733118,13.87122124255719,23.36134546666053,0.0,4.279506258518044,0,0,24.762346619587404,28.14359809380835,0.3749512233867434,10.243272097903736
2025-01-01 09:15:00,224.98015246501583,28.850371273252527,6.490760927728667,1.890060679620184,0.8058466316591579,41.741996621013456,0.7113513794130211,0.0,-4.4754627438863945,0,1,11.98491231003874,43.47455167399018,0.282806455541555,6.450600587314441
2025-01-01 09:30:00,226.69403391306105,43.81009915111881,9.931488102698294,2.430346940153149,0.9072127942364284,25.895634372610758,7.724940488339795,0.0,-0.4777155187344384,0,0,37.60989980101425,33.82176474895664,0.4390663322281223,9.997646128445954
2025-01-01 09:45:00,219.21758933036173,23.808360668359256,5.219211431625515,1.4796866645466922,0.9004819878306144,47.1063915987568,17.644355629949256,0.0,4.769610151620254,0,0,30.265116728787355,31.70651837070821,0.3318608962217955,5.125293686067455
2025-01-01 10:00:00,234.84351260352935,33.48181450620257,7.862986926976416,2.778619085818504,0.9401612914492165,22.71210377440721,3.127441835979016,0.0,0.2916007814862622,0,0,16.629777005981573,27.961273433878944,0.2558150945113244,8.142500616415099
2025-01-01 10:15:00,222.1520998390747,41.76311257715167,9.277763154829914,3.0190587695310023,0.9875346667231713,47.15146346105336,17.175946665521412,0.0,-2.0685861341427847,0,0,31.11432023155789,46.29217964983822,0.2410338205845974,8.879954174287134
2025-01-01 10:30:00,232.23010774116045,19.796300290555045,4.597296949351964,0.5724650265068646,0.8639543413605093,25.711166561009367,18.741304562490825,0.0,0.5683747244122186,0,0,25.44324587703483,76.2954324184793,0.2951750770482805,4.718007360592376
2025-01-01 10:45:00,224.53801637151733,43.59069919533648,9.787769129568352,2.5853542644073166,0.8538102138179484,15.895582941195665,4.523252167051441,0.0,0.1803871073377871,1,0,35.34236052046558,67.5725031966115,0.413921198607849,9.624861662405554
2025-01-01 11:00:00,237.5349218365254,20.818107663525545,4.945027576639911,1.0880233006843825,0.8490261064297626,10.13856680013131,17.290882829917297,0.0,-4.93007218593906,0,0,38.76057033637656,52.77811013666369,0.3833640459865162,5.136870394919974
2025-01-01 11:15:00,228.61923151110923,14.092047508700356,3.2217130718571165,0.5898324930231974,0.8615824881170305,42.19351275066545,12.073019446772278,0.0,4.316353751254207,0,0,13.90100783190745,37.84316538822797,0.1971746958680197,3.363897319636894
2025-01-01 11:30:00,227.60444172707287,38.30541728421966,8.718483116097383,1.8126982819129691,0.8238686511505317,36.44300914705028,9.715476999096946,0.0,1.9031442168158657,0,0,26.312505567225504,64.76111257163564,0.1746195091725308,8.903033824940769
2025-01-01 11:45:00,232.6412722332833,20.06754183295059,4.668538462612259,0.9523984833554012,0.8008705990970475,8.264022874353593,26.91246069077273,0.0,4.967303906048761,0,0,19.68999144110601,40.24732985614981,0.1587181994138027,4.439004250123418
2025-01-01 12:00:00,224.96349757739628,47.903028380538615,10.776432809035244,1.642450173698001,0.8380792080627768,20.455517363171573,27.08691088855024,0.0,-2.002300632695484,1,0,19.03579113985181,69.03914452916328,0.2664075746740955,10.428116022979973
2025-01-01 12:15:00,232.877732369471,41.201031204114,9.594802718097885,2.4378712512474943,0.9599502512342604,4.302341163026097,0.9401198515185494,4.352341703553237,1.191188076394118,0,0,35.354497310473846,29.36167329400675,0.1802068737884851,9.857062322910116
2025-01-01 12:30:00,227.59165687581756,15.373269458049078,3.498827867555791,1.37794388363378,0.9239093550889714,47.41980022134196,4.7939340186413215,0.0,-2.485394650514245,0,0,22.42948712324576,59.73644465913996,0.2088491069335341,3.411267143328563
2025-01-01 12:45:00,227.0269907669497,49.39400706999896,11.213772787023302,2.064015251409714,0.895348016952735,40.47608390594251,22.333190875731564,0.0,1.6526406088313363,0,0,16.657047853530024,40.07300034107233,0.4730080508053763,11.623608258137896
2025-01-01 13:00:00,229.56215644858025,21.3659744110226,4.904819160419533,0.7970035694286287,0.9640106357087485,20.99506063313223,10.331144884453462,0.0,-0.8932460694987956,0,0,38.00628949763932,56.09761732631674,0.2872149251032193,5.044858317866491
2025-01-01 13:15:00,224.55164782006665,30.105962040787563,6.760343385467224,2.0118105983937307,0.8515043694757669,41.422634245225645,8.129644352150496,0.0,4.1413893617992095,0,0,33.1006381905147,28.82607797829808,0.169775575056495,6.456855414058295
2025-01-01 13:30:00,229.04554157706667,8.308967043217656,1.9031318563597863,0.3309839774476513,0.9551760528608412,42.0434032199467,18.06196081771024,0.0,-4.870692794921449,0,0,15.695435827604308,50.67600214895475,0.3293924825531401,1.9327721706916403
2025-01-01 13:45:00,231.69742523561305,6.872898285696186,1.592432836702065,0.5022137911734481,0.8132327079352164,33.08032037928597,7.16425587609301,0.0,-0.8088774013239775,0,0,25.651358419437926,78.44470580145895,0.1834959748828954,1.5672665905737793
2025-01-01 14:00:00,218.4562930064112,18.30174705621819,3.998131817442424,1.1450498395631603,0.9620988326898872,25.901101792937972,11.471308349351055,0.0,-2.0418665262627336,0,0,21.479145204950527,46.654140449915786,0.3633364748040693,4.078272506909334
2025-01-01 14:15:00,235.456537647688,5.554711002087643,1.307893020185076,0.4927237104477759,0.9286021372743972,15.60460308166194,7.364056777448931,0.0,-4.099387881687168,0,0,33.98598268647012,59.15744990599312,0.1997859901889931,1.3010212799264598
2025-01-01 14:30:00,234.0798906506395,17.4929670137103,4.094751805724551,0.7050327361976482,0.9900217116728436,14.51481638185962,6.200031654432978,0.0,4.712106046275292,0,0,11.153430447607704,75.47287306630932,0.3550911770414078,4.176047197912385
2025-01-01 14:45:00,220.7271141271681,28.502138959828383,6.291194879054445,2.247267349079847,0.9164538285279784,42.11221060078184,27.60559670251034,0.0,-4.997722353707489,0,0,35.94974318581042,49.4115933754288,0.4490832990958345,6.019399668082214
2025-01-01 15:00:00,219.94783852155675,36.09022940826256,7.937967950094472,2.4891712196524742,0.801148507273701,33.6477862835037,6.907512232756989,0.0,1.913131893270088,0,0,14.784030151906103,24.525552087696088,0.4162465468002809,7.842893532231459
2025-01-01 15:15:00,234.209533128006,16.30903943572011,3.8197325120062446,0.8871098642095898,0.871276578511861,15.123878890287262,27.635889012688217,0.0,-2.6471623632474905,0,0,20.317807801431464,61.30885056708186,0.2769035349129103,3.73445175650472
2025-01-01 15:30:00,233.82259454258028,23.33107511371724,5.45533251655719,1.0262238934955998,0.8826992063480971,37.17197172207262,2.838006470247341,0.0,-1.947237567295983,0,0,32.690390676063195,49.01097160436759,0.4365192661740749,5.305056903590073
2025-01-01 15:45:00,233.11517376995695,22.23063564798952,5.182298492097676,0.8930751147183617,0.8299019990458563,13.864646615494683,7.272263519782917,0.0,-0.1341144605792132,0,0,35.14883069873773,21.33671028178284,0.1223995683005393,5.282014255754639
2025-01-01 16:00:00,222.8653809824884,19.74095574290403,4.39957562260075,1.0226789065299158,0.928328909390238,37.9684693896466,16.753693836116938,0.0,-3.902366463944087,0,0,35.6550730685512,61.5138432321135,0.3847688410644149,4.345522393826499
2025-01-01 16:15:00,239.1432111187174,22.486638712600644,5.37752698899778,1.090510333623745,0.9032506025623924,24.67180043368397,15.46556572248752,0.0,-2.342614718204717,0,0,26.790905670854645,75.71381428700276,0.3253592154405597,5.170019582214884
2025-01-01 16:30:00,226.2249956659224,26.963893892411612,6.099906778947208,1.7234399236379268,0.9541909075336674,9.278983186944872,15.249048800446475,0.0,3.817160442387417,0,0,23.842656825262036,73.69695874760731,0.3859990698661654,6.376223332806405
2025-01-01 16:45:00,231.1973827050913,13.932585597045753,3.221177324351629,0.7121915080452563,0.8178770219164281,30.20886632981633,27.867559970412756,0.0,-4.199808654756813,0,0,14.20639503074485,38.48808897715543,0.4071622023351696,3.068845868939013
2025-01-01 17:00:00,231.25889510919416,25.90682496616872,5.991183717463466,1.011737658753595,0.9353887933734966,29.05656537896053,18.401390506975872,0.0,3.5534483745033985,0,0,14.08833579490394,65.38397190867546,0.4509555787492602,5.858842631108382
2025-01-01 17:15:00,237.9646557639868,16.721024479753282,3.979012834345686,1.350921512539662,0.8981229499191731,34.38281864142429,16.45128363060567,0.0,-3.69422606573122,1,0,38.76730168755891,79.0576369590224,0.279457364958742,3.904428454533536
2025-01-01 17:30:00,230.62583649971876,7.861463345670335,1.8130565602070985,0.4218335121515439,0.9268119438844248,35.71752757034016,14.11356160603168,0.0,1.2262568754151095,0,0,25.756207333265653,42.18955772123027,0.3010038420806889,1.820360558554785
2025-01-01 17:45:00,232.07920677837265,14.610582939133073,3.390812499083628,0.8646078530187634,0.9809928766438284,11.292039994632884,6.445334883481408,0.0,1.0872808792051245,0,1,26.264441257735605,58.71219860821056,0.2177454407118856,3.347854072004836
2025-01-01 18:00:00,229.6143706127296,47.03255161162217,10.799349736613344,3.2764037499261445,0.9437272024121566,27.71006656045454,12.307422406680198,0.0,0.8919734200405491,0,0,37.08058109803646,57.70891513749661,0.4938062474130936,10.700354460638042
2025-01-01 18:15:00,224.01700305644152,27.736120553002998,6.213362602695903,1.0505212825943275,0.8254972145919632,41.90653441952556,20.799264466515652,0.0,-3.0143990522715605,0,0,15.929811661730776,28.986370983722047,0.3107020614513258,6.469389065510756
2025-01-01 18:30:00,218.4066970178151,49.21599083731333,10.749101999236656,2.179884999037835,0.8575824049443208,21.849577196538583,7.80775754407056,0.0,0.7556449757683144,0,0,23.656910569037187,49.3710356944054,0.3214168501636081,11.267055571752149
2025-01-01 18:45:00,230.16289937396996,15.13441919094361,3.4833818013286337,0.5776035403455251,0.9796552186928604,8.35783389690447,13.056703996569455,0.0,-0.0159245081047911,0,0,24.681077770316957,42.31519200713229,0.4384367927651524,3.4896736713732777
2025-01-01 19:00:00,222.9381845474261,18.14170694212508,4.044479210268801,1.189680754911581,0.8603098239585876,3.2055465856344223,15.377295234218298,0.0,-1.4313531975849625,0,0,38.12449599799781,50.86719623356281,0.1394107065203965,3.913991369082632
2025-01-01 19:15:00,231.75088607656932,33.81945437954937,7.83768851908668,2.7982365782875465,0.8614215995249509,20.82291479352078,13.348602986447627,0.0,0.0789098489159814,0,0,18.220438557743268,39.37488548098419,0.2539309980225238,7.935627022845318
2025-01-01 19:30:00,230.7437504359208,20.9906357296828,4.84345801230125,1.0748067040335765,0.9341741308872896,12.19008228493103,19.777905015954055,0.0,4.652279612470215,0,0,26.37248823526121,40.59589247087186,0.1451515418419131,4.6646501490302885
2025-01-01 19:45:00,230.6221684802368,21.25381962496416,4.901601970397048,0.7598542624125727,0.8336242941078563,49.72559168028247,7.590877451288568,0.0,1.5613286237884516,0,0,24.572351602920936,22.67012091225139,0.1298083832830399,4.659402558419363
2025-01-01 20:00:00,224.73537690268768,42.97616960621031,9.658265674285504,3.1573754939793304,0.920762255899628,7.502939705649386,10.715303156244032,0.0,2.62384399015159,1,0,16.867812746940604,62.28922941996981,0.163317472855451,9.517360958000475
2025-01-01 20:15:00,235.18272038180683,6.313918040799319,1.4849244211029518,0.5929075226574912,0.925652080648018,49.96231905812784,2.2593858309169166,0.0,-0.0075307092906573,0,0,19.073640396844105,45.22621427660838,0.4475482991365521,1.4480350434532023
2025-01-01 20:30:00,232.37385548614807,34.978505136147554,8.12809009762864,1.3035338980003983,0.9460474523758609,20.46718371454111,26.13400654501372,0.0,-2.9557534452324266,0,0,13.756574832599124,50.13727800409264,0.4890180787829344,8.239069987986174
2025-01-01 20:45:00,224.09150108467708,44.61440514820117,9.997709019660348,1.691609982349426,0.9506388295329772,18.486453265343737,20.51994966110397,0.0,0.7050284400146207,0,0,21.289982161746615,20.189085229908,0.3040856765175898,9.511226474587358
2025-01-01 21:00:00,240.34273791961127,12.841652378498196,3.086397892060145,1.0330263946894729,0.955342390019298,9.661814862652468,10.77717559330558,0.0,-4.615313016909753,0,0,25.493641430486623,65.1494665385051,0.1712690917731485,3.1501989091798084
2025-01-01 21:15:00,228.946043412076,23.156871057760416,5.301674006477861,1.1068542855624466,0.978502712527534,39.55046936086148,19.53466367630361,0.0,3.438009202055316,1,0,33.13027562795908,38.28986448977792,0.180162617183827,5.285629810761433
2025-01-01 21:30:00,223.328567496706,41.41087020231874,9.248230321075871,3.002807957970894,0.8014411373096014,28.78721182964072,29.526799314762933,0.0,-2.9166691985856827,1,0,13.1999980899095,45.05825152540085,0.1157642873616616,9.613454648203174
2025-01-01 21:45:00,226.2082400786909,29.078101894684096,6.577706254425336,1.3115544487806534,0.937135192719484,22.90816797095386,7.604956629733294,0.0,1.6529597016015103,0,0,38.02102213106953,58.33863152398522,0.4043286428615356,6.77077092708288
2025-01-01 22:00:00,222.45554569216696,21.09666443789658,4.693069999816816,1.5186714950825964,0.92003850116376,37.495660910477625,16.56563051279197,0.0,-0.8647471683604682,0,0,36.52941961777229,32.17439693105713,0.3894385032428366,4.471445726099521
2025-01-01 22:15:00,236.7971345884345,33.16649334714599,7.853730588950546,2.481004576804103,0.8075127668464335,4.500382606050973,14.247608889271184,0.0,-3.6691753474796656,0,0,17.496912210937435,34.76208307630712,0.4669553467884423,7.669184444330652
2025-01-01 22:30:00,235.40224163414592,19.612215693999,4.616759537779741,1.5821680374006386,0.893789767173939,12.59178029639988,14.300837693911214,0.0,1.6312384587638196,0,0,14.377405443857,21.451233707171568,0.452196682251623,4.505167211852189
2025-01-01 22:45:00,233.6973978736819,33.183928154067594,7.754997660832807,2.650156599620922,0.9927369794234832,43.23416678316698,22.20494262081141,0.0,-1.0695545792935546,0,0,10.899938244543511,71.2863219870565,0.1779318659682049,7.622685925279953
2025-01-01 23:00:00,232.75570950926425,11.526365693664708,2.682827425092172,0.3260500862519161,0.8922829740146039,6.893071220352281,11.199510567497086,0.0,-4.972230190296035,0,0,35.88588611300525,73.70366055949461,0.3982255618516754,2.80348489623031
2025-01-01 23:15:00,236.24171080408183,15.14328167373389,3.577474769790994,1.0807412559876928,0.8780154554222632,1.86931766491904,9.647344039115652,0.0,2.353650191002448,0,0,29.75190968289242,63.35724787175602,0.3864702314630325,3.439583819944517
2025-01-01 23:30:00,228.7900289378903,5.660791971376517,1.2951327589426105,0.2986596570510315,0.8444414759704693,46.27431845611941,24.174919368796584,0.0,-4.475229150909639,0,0,27.32808068075754,30.29137620930713,0.2914480251527164,1.2722564380881018
2025-01-01 23:45:00,232.11331071739528,13.301960353256389,3.087562056625873,1.0019075136907545,0.980394485519746,4.052819145170644,18.25973796264228,0.0,2.6098932418024283,0,0,19.04412091473584,24.347701066282287,0.2015348145752467,3.069791202826507
2025-01-02 00:00:00,225.94054234808,10.88251575360136,2.458801511480216,0.9394073419579052,0.8068731397945393,12.344043976239456,10.02624867775038,0.0,0.5429994924521413,0,0,31.1165274269394,32.97430587289888,0.1550197981609859,2.55117903822002
2025-01-02 00:15:00,229.2327572377943,31.91437680361048,7.315820590217534,1.6745419439285372,0.9422191754178616,17.814673542083803,11.447873940249936,0.0,-1.4970161986756685,0,0,15.863865487509337,36.36382403202601,0.1681330338925253,7.3250945149796785
2025-01-02 00:30:00,232.25038586583696,47.49713132060403,11.031227076730616,1.7785568109236076,0.8498677774033753,33.10834822312185,17.311969299096447,0.0,2.3240718136854284,0,0,18.89925722045788,56.63773887976033,0.4305960173816742,10.59752354709535
2025-01-02 00:45:00,214.59428588111703,14.691464299757804,3.152704289954451,0.8904192437049578,0.9503489158760112,33.23512578745583,21.54691272911777,0.0,0.6646585491968597,0,0,29.72009753909767,52.45057972527466,0.3288798694338014,3.0989739119068367
2025-01-02 01:00:00,226.9014461218264,10.819070239656645,2.454862683071707,0.3442443224280441,0.9645810192834946,49.42777996793598,12.311038290229051,0.0,4.022281303815591,0,0,30.385603555914425,31.02634970858313,0.3311400728192153,2.486725618727561
2025-01-02 01:15:00,230.8249356988709,29.08784245009231,6.714199363161445,1.0179209462407204,0.9168893525575222,13.878780403187802,7.25727039116749,0.0,-3.0955194254867244,0,0,25.7218491846871,45.164051425696286,0.1240885602397689,6.7066797750255525
2025-01-02 01:30:00,229.61241967029312,13.148480815195423,3.01905449496545,1.1645501754837593,0.8020246648392316,4.277408623653411,12.85864275207008,0.0,4.966385406347731,0,0,12.685173666450977,76.49839006281152,0.2431018784092531,3.081865356951561
2025-01-02 01:45:00,227.73801837127235,29.37374708697168,6.689518953725863,0.951161441729363,0.8851552185186423,42.23444999557212,20.336538060047825,0.0,3.986480560048898,0,0,11.474955228185772,61.294368345295474,0.2907354846650782,6.767623167410642
2025-01-02 02:00:00,232.94575969403735,27.7004167331757,6.452694619751039,1.8170496682473964,0.8597232864968031,29.129400780107627,9.91759199689238,0.0,-3.3691045713855274,0,0,26.17291083497221,69.37679287837898,0.3759295991888869,6.755653314800974
2025-01-02 02:15:00,226.4614381339597,5.873481536658481,1.3301170756449392,0.4483213494140818,0.9325848859059958,49.02305291131734,25.600198079399668,0.0,0.0330233851104599,0,0,36.33880588162006,52.91528745371824,0.461685659147391,1.3228142754622645
2025-01-02 02:30:00,223.8904627000673,48.39541850202499,10.835272640981774,2.672108893420003,0.9730509514382636,26.24365138985813,16.883400715141033,0.0,3.5308593377434967,0,0,30.610337114696208,49.81065320069307,0.3742958705438064,10.71199809076665
2025-01-02 02:45:00,235.91883053144775,14.063320651626515,3.3178021615204862,1.057186890188052,0.9820910315368032,18.241811259125186,22.48879458078841,0.0,-4.561140549702224,0,0,36.46283084263138,42.39349809854542,0.2496439661123317,3.40614036282617
2025-01-02 03:00:00,235.213242629686,45.26767106211577,10.647555696814251,2.8983247120703544,0.8480817094213815,23.618509692981814,25.82134022818259,0.0,0.7810102889175337,0,0,36.49582810039048,46.33773871968321,0.2214170400344319,10.19615665013983
2025-01-02 03:15:00,227.0042545119869,22.23857290709659,5.04825066418593,2.0166719812607314,0.8879840489958893,10.180731454621238,9.71243188131022,0.0,-2.426732269877998,0,0,12.692695900618451,64.25281467312158,0.3113553920974738,5.106649880139652
2025-01-02 03:30:00,229.6565271515665,12.126923272959376,2.785027083901359,0.3449258532568939,0.9759923685760716,9.319451629350509,20.05190911291378,0.0,-2.619096638340195,0,1,11.805218546782369,70.88117905844885,0.4118317584712156,2.795054470841225
2025-01-02 03:45:00,234.22994843678524,9.80530145115412,2.296695253310965,0.3892928876375649,0.8942680002543234,36.72963983737873,12.628183212166556,0.0,-3.8034136066442894,0,0,33.789689509320546,34.805553503413485,0.4528105443955822,2.2676582749720624
2025-01-02 04:00:00,230.2201716336537,27.98059771239458,6.441698007759699,1.7484448877822976,0.8282910772547301,6.700072707689364,28.73422552183291,0.0,2.248758306390739,0,0,19.091967976959936,32.27509566872606,0.3813697347711173,6.487856329935768
